9407087, 52.05356887604196
9207016, 51.362908515460354
9201015, 46.8720217687678
9402044, 34.277705630813976
9503124, 32.71017690850258
9510017, 27.58742170700477
9408099, 27.517235656008772
9205068, 25.20841486922124
9410167, 24.522883985006196
9402002, 23.901541459191193
9205027, 19.984914871482417
9304154, 18.740306486918467
9401139, 17.523890701115185
9510135, 16.425754287814893
9207053, 16.25241861745033
9305185, 16.201275921982695
9610043, 16.07316144588001
9204102, 15.858253302356049
9711200, 14.98045117109423
9504090, 14.815280648268565
9403198, 13.734252936538745
9402032, 13.441371355523307
9204083, 13.38340017151798
9307049, 12.967595570187532
9201019, 12.85692698834635
9201061, 12.72881177596768
9301042, 12.564173458268503
9205081, 12.434337631307315
9411149, 12.431577678855426
9501068, 12.347957311659027
9209016, 12.101514704964323
9208055, 11.83087659751829
9412184, 11.58146761937767
9408074, 11.527943770398617
9211056, 11.506224931436153
9402005, 11.10227638276529
9205051, 11.040010963358199
9504047, 10.933337933352384
9802150, 10.7205954163033
9201054, 10.637314234116122
9201056, 10.130159381952957
9205037, 10.109186268829943
9211097, 10.097606919717418
9308139, 10.05598666868652
9407031, 9.826725282663148
9802109, 9.771864857166838
9203066, 9.729017240109943
9601029, 9.636764270406774
9510209, 9.582152658350559
9207060, 9.531962951105738
9303057, 9.491943376154543
9602052, 9.040522253166472
9508143, 8.818663594959522
9204099, 8.578815080931896
9501030, 8.535627954174029
9212085, 8.21617458116647
9403195, 8.174847624363027
9510169, 8.167620959355709
9201059, 8.096751998730634
9309097, 8.072594687161573
9512062, 8.061996322797434
9208078, 7.968212835318996
9205008, 7.942562639634597
9206016, 7.830481287369461
9202057, 7.752459102994105
9210010, 7.716681079958721
9406128, 7.665968173443582
9411048, 7.5897613564052
9202046, 7.404782448344001
9405124, 7.185179302295919
9505053, 7.072733415366453
9504027, 7.043278568523928
9511030, 6.946787548538143
9309145, 6.945918000450143
9411057, 6.859194275388327
9512077, 6.808781417834456
9403040, 6.781458516073431
9209116, 6.689097769588596
9602022, 6.670801624057982
9611050, 6.605017870554319
9301068, 6.582149123158718
9302103, 6.4292776741244335
9507121, 6.384192385849351
9206047, 6.3785781215619
9608024, 6.2865550675898465
9305142, 6.179580750009106
9510086, 6.171858753969342
9505105, 6.124997531070171
9512059, 6.080057522740679
9302038, 6.05768651346658
9203056, 6.042354087042587
9204064, 5.9839753881629365
9302109, 5.937269113373645
9407111, 5.931098626961434
9302008, 5.916539941943027
9504145, 5.899396003944506
9303046, 5.869360516607919
9507158, 5.774531739653561
9210021, 5.765272835156309
9507050, 5.742394955775961
9202014, 5.742296189573751
9602043, 5.706210583606991
9301043, 5.690424959633681
9506194, 5.677660532347342
9204046, 5.665627232564684
9410073, 5.626116646292482
9206007, 5.616882817525538
9408083, 5.6114059821023226
9201004, 5.5270136367294675
9204090, 5.473276115437229
9211021, 5.428572272878745
9510225, 5.39544516273595
9303048, 5.354510143683645
9307001, 5.340275191181333
9511222, 5.33551201462581
9212149, 5.248636893828533
9409089, 5.2177823865638455
9411178, 5.19854623621813
9206084, 5.194766996856599
9506160, 5.129535190578573
9408036, 5.052522841536515
9206006, 5.017394269544287
9202004, 4.996377045317828
9306069, 4.982883230034955
9201040, 4.951480660080119
9506126, 4.881876630406143
9204030, 4.8417172152142545
9203019, 4.753126080160861
9611042, 4.735569437643391
9202020, 4.722379026305109
9502072, 4.715458551844482
9309055, 4.694067397649584
9202015, 4.677002558616005
9202092, 4.647941844643286
9306002, 4.643956296466749
9507048, 4.587609062433023
9511043, 4.515800471066818
9509066, 4.471013259314034
9602135, 4.463348354166307
9510161, 4.414438370111538
9602051, 4.398055938625161
9408155, 4.3861583254980285
9401070, 4.363482839104627
9209125, 4.359299507344414
9309140, 4.349120919484977
9601038, 4.34697690155995
9408013, 4.344528163021407
9306052, 4.255506601056786
9302133, 4.182986821536511
9512219, 4.093483162178807
9203084, 4.020802127344819
9401153, 3.9929324442023355
9406012, 3.9867106599311573
9208027, 3.9834727679095945
9603081, 3.8785839499865435
9603127, 3.875631414410946
9309045, 3.875553368813051
9504081, 3.86499483774911
9308045, 3.8504819692574173
9505162, 3.8439176475637966
9205041, 3.810732068722793
9510229, 3.809462951166683
9406105, 3.8037568795657246
9201013, 3.782151635391861
9511026, 3.7659112701129103
9603167, 3.7631701769019084
9311120, 3.7269912161106546
9708005, 3.7154509551324546
9310032, 3.7041980306514857
9206070, 3.6912342960684565
9201016, 3.685045332574777
9602064, 3.676667131755135
9201026, 3.669247221109626
9201058, 3.663318820167638
9404151, 3.6362275764648935
9302126, 3.621005196813799
9310170, 3.6182902853215007
9204035, 3.5804910939226784
9704080, 3.57794644630532
9305139, 3.5323074257010747
9505062, 3.5111910405152718
9507012, 3.4908957479305043
9202011, 3.4784027236781943
9203074, 3.4607278188569905
9601003, 3.445885033836322
9509148, 3.4173715258627197
9209044, 3.4075882657045726
9503179, 3.3929852157227365
9208059, 3.353616512864158
9505075, 3.3485036917719952
9309152, 3.3371831029866463
9511088, 3.335520593075364
9504147, 3.33067016492989
9212038, 3.330365630716228
9611230, 3.3131832271875186
9411102, 3.3058776062354815
9202059, 3.2877817750526157
9201020, 3.2669931110707386
9206106, 3.2668301605241568
9602114, 3.259732546768239
9210127, 3.219972467300321
9603003, 3.216449869368828
9611202, 3.196240297659806
9201074, 3.192705735135273
9207005, 3.186215382355505
9206034, 3.151045376461888
9504108, 3.1367984143031085
9305069, 3.135594515639473
9702076, 3.134017304193895
9603161, 3.1294535603423315
9201005, 3.1217395963226084
9209052, 3.12066168206504
9703030, 3.116211877428727
9303012, 3.1092730976034892
9512031, 3.104457305748626
9511173, 3.104249329465247
9204019, 3.097411484528457
9512078, 3.0906328448285647
9302119, 3.0722884389646055
9302033, 3.071550230336145
9511064, 3.06462310161376
9206039, 3.0623027848573505
9203051, 3.0455728864408007
9607201, 3.0152572462976015
9603142, 2.993455011447287
9206078, 2.98546836248179
9504019, 2.9842229816939017
9703040, 2.982253101160095
9503163, 2.977451297830905
9505100, 2.9715644413539217
9206049, 2.97105364188767
9206015, 2.965911583667752
9303145, 2.9533408279623137
9305083, 2.9478126128922977
9711138, 2.9467470475008315
9307013, 2.9150083514215455
9508154, 2.909041701631227
9310118, 2.9057388434940723
9803131, 2.8935429279577405
9210091, 2.890992818473049
9407182, 2.8797961509953898
9205015, 2.8558005213892454
9204018, 2.840033578157534
9506112, 2.8371431158029328
9610193, 2.823709379746484
9507090, 2.8155806318387446
9201021, 2.802291342802181
9203083, 2.8018271031217763
9505073, 2.7957935016140927
9206027, 2.7948248315220146
9209049, 2.7843298850441243
9202054, 2.7836189393676665
9209003, 2.779363736558119
9702187, 2.776152528804357
9505023, 2.772076039319026
9504006, 2.7692491426391297
9309023, 2.76135080883582
9204089, 2.7537177698026047
9307086, 2.747611742137297
9306023, 2.74591577575902
9404069, 2.7390449569066044
9211034, 2.7351212885031084
9409111, 2.734899099250803
9602065, 2.73448989939348
9205046, 2.730974491026005
9602049, 2.7256845216941543
9510101, 2.7240262486927036
9701033, 2.723858699913759
9205009, 2.7224301164761004
9205062, 2.7079047099673756
9405117, 2.7026361929743365
9304005, 2.68342411036435
9207070, 2.6786926583897324
9412158, 2.6691060318385644
9605150, 2.6585217021199266
9303040, 2.651917522605516
9304011, 2.647831688661393
9303153, 2.632300873459785
9703166, 2.6307176529646115
9612115, 2.6306795466403923
9711002, 2.6301099122093285
9603109, 2.6188145874082247
9212003, 2.61575319559769
9701025, 2.615724636007416
9211053, 2.6125141832098633
9307111, 2.602392998898304
9206029, 2.5927439423950474
9801206, 2.5886373023987894
9201072, 2.586333828020928
9510200, 2.585420937800862
9308083, 2.5735521118731524
9511194, 2.5704931067759853
9301114, 2.564240185636865
9503121, 2.5641364980228225
9604042, 2.560333495844575
9602070, 2.558380910683147
9710009, 2.553865335498874
9601036, 2.5495381280717777
9411187, 2.547055325000261
9201067, 2.5433368914941177
9202056, 2.5397823739019674
9303044, 2.539412667235239
9510182, 2.5313416737843717
9407106, 2.523317067635079
9503086, 2.521504740084568
9201011, 2.521364379290078
9611164, 2.5171952301260614
9208066, 2.5138875217755454
9203052, 2.5070376656830162
9802042, 2.4985331937811504
9206033, 2.4971221069567275
9508072, 2.4953391906283495
9510227, 2.491834986229472
9210121, 2.48162084266887
9607163, 2.4809982622229807
9210141, 2.4787835731097574
9503030, 2.4745798847792004
9711162, 2.474578177238253
9405029, 2.4647734523643487
9212009, 2.462182293195967
9506035, 2.45626486865997
9205018, 2.4527195663457904
9409113, 2.4495057359367167
9407168, 2.4490094545889343
9205043, 2.4397530272119723
9201029, 2.4199319699844692
9601152, 2.4115441083449407
9406198, 2.4081843950510655
9302023, 2.4010306586570196
9211040, 2.3996371404217043
9512181, 2.3801101824572086
9303017, 2.378371732440006
9203071, 2.347987880869123
9211072, 2.3443476331257025
9603053, 2.3392436099495977
9305068, 2.336529070310065
9308048, 2.3308062196068677
9307174, 2.329586824017707
9308122, 2.321900827166573
9401099, 2.3123376277895007
9406048, 2.308310416763191
9310043, 2.3003906821306663
9308153, 2.2995049210895155
9503230, 2.2962328417167774
9504102, 2.292525653381051
9406132, 2.2912691014418836
9606185, 2.2898689626469197
9312114, 2.2807290500292954
9405190, 2.2764768737374066
9209032, 2.2705544736169307
9604035, 2.269103766092357
9603060, 2.2687710888191357
9506077, 2.2634268987955224
9306153, 2.259506417914537
